row,col,snr_db,kmeans_shift,time_kmeans,fhmm_shift,fhmm_taue,fhmm_tauc,fhmm_ndef,time_fhmm
16,23,14.562587221936214,[0.00015677 0.00065253 0.00049576 0.00028981 0.00013304 0.00036272],6.888052225112915,[0.00011579 0.00013732],[5.27195898e+01 2.78138915e+18],[61.98351473 77.2740718 ],2,79.60386204719543
16,24,-3.3870798634396375,[0.00481548],2.953022003173828,[0.0003867],[52274.76921886],[50.79022735],1,6.496727228164673
16,25,12.611319792729143,[0.00022368 0.00025716 0.00048084],4.477249383926392,[0.00017579 0.00020434],[47.33908483 85.74066971],[78.06838829 90.61588127],2,23.57436227798462
16,26,9.791435774105098,"[0.00015465 0.00027742 0.00038097 0.00010354 0.00012372 0.00022727
 0.00035004]",12.071807622909546,[0.00010687 0.0001063  0.00016717],[3.29797695e+01 3.82824422e+02 6.66607719e+24],[ 27.24042973 185.50178645 125.62859831],3,62.558018922805786
16,27,8.3497346059289,[0.00021519],4.222719669342041,[0.00016224],[68.4010389],[26.37093044],1,7.827486753463745
16,28,7.298975019126561,[0.00027915 0.00024371 0.00052286],3.4540798664093018,[0.00019839 0.00013877],[41.17319259 49.96015387],[30.16346242 29.23288542],2,21.9228515625
16,29,15.124743649449709,[0.00051386 0.00016101 0.00035285],4.520231246948242,[0.00010229 0.00010864],[ 19.90033864 216.26724299],[49.74676354 48.23763909],2,14.256640911102295
16,30,9.852727141312501,[0.00015156 0.00031076],5.292467355728149,[0.00013953 0.00011964],[5.14371791e+10 7.10732035e+01],[337.28471091  71.38600006],2,14.62743854522705
16,31,10.479349771489453,[0.00018956 0.00034102 0.00015146],5.210418462753296,[0.00010943 0.00017275],[ 46.16720287 261.17388688],[35.90463246 98.46560025],2,9.301100730895996
16,32,9.033705021632151,[0.00015992],4.054271697998047,[0.00012363],[90.13064482],[50.11550685],1,2.859529972076416
17,1,9.493276606448545,[0.00015719],3.006201982498169,[0.00011246],[38.03509191],[23.35255216],1,3.9049267768859863
17,2,13.46323579361883,[0.0005031  0.00018493 0.00031817],5.367735862731934,[0.00017012 0.00024078],[41.90930408 55.52420918],[ 59.44229829 109.22581328],2,8.277843713760376
17,3,13.420501022528873,[0.00017446 0.00075255 0.00057809],7.054528713226318,[0.00014268 0.00062623],[990.33771699   6.21525175],[ 73.68766017 138.49914725],2,25.839444637298584
17,4,22.636574674642663,[0.00017232],3.421633005142212,[0.00010635],[49.03181245],[37.2210141],1,11.60638952255249
17,5,16.429619696830418,[0.00205016],3.353395938873291,[0.00205017],[4.80000645],[194.80033409],1,5.291780710220337
17,6,9.039943244402561,[0.00019237],3.8694629669189453,[0.00012046],[100.734528],[57.47429889],1,12.086100816726685
17,7,8.75807103205985,[0.00018639 0.00024743 0.00043382],5.386524677276611,[0.00018584 0.00012916],[99.37658981 78.74566066],[  7.93056323 120.19770918],2,46.18603444099426
17,8,10.433008928456564,[0.00027998],3.2331221103668213,[0.00015646],[53.63213192],[28.44047586],1,4.278223276138306
17,9,9.102178530060392,[0.00017134],2.7863500118255615,[0.00013021],[110.79575713],[40.53753836],1,4.682493209838867
17,10,10.422435894382321,[0.00761622],2.8444674015045166,[0.0067434],[23.23434184],[11.70211151],1,7.1979029178619385
17,11,16.745422879119484,[0.00025341 0.00044441 0.00069782],6.919330358505249,[0.0001859 0.0001142],[183.72830154  48.09219511],[121.86250459  51.32939481],2,7.797404527664185
17,12,2.091137279818336,[0.00569253 0.00297208 0.00272045],6.507655143737793,[0.00262243 0.00298298],[81.90171605 79.21760971],[99.70446003 95.50967508],2,12.557754278182983
17,13,20.781814981597883,[0.00511702],1.981078863143921,[0.00010712],[7.60460149],[27.35796383],1,4.693877696990967
17,14,7.8173225243217175,[0.00025449 0.00017006 0.00042456],5.10988450050354,[0.00010024 0.00013248],[94.75933001 41.87429814],[ 27.81941267 325.67280641],2,37.735135078430176
17,15,8.156606408195488,"[0.00017786 0.00028248 0.00012396 0.00030182 0.00046034 0.0001113
 0.00041402 0.0002235  0.00036735 0.00014385 0.00049132 0.00025515
 0.00052533 0.00066918]",11.682316541671753,[0.00016151 0.00012729 0.0002635 ],[345.71967229  57.45970056 160.42070695],[318.81158027 119.15459915  19.09949423],3,46.126312255859375
17,16,7.529103814655133,[0.00017568 0.00014417 0.00031985],6.445840358734131,[0.00016815 0.00011878],[607.86198829 122.07819254],[69.78971075 76.58291879],2,16.041518211364746
17,17,13.366639835386993,[0.00028237 0.00014392],6.358201503753662,[0.00011933 0.00018762],[70.21543784 94.814544  ],[73.06181858 99.52673604],2,37.13723587989807
17,18,7.1113503363494734,[0.00054095 0.00017668 0.00071763],7.1886210441589355,[0.0004289  0.00022828],[743.86930216 670.50994011],[2.40741169e+12 2.99865827e+02],2,62.185858488082886
17,19,11.687724085347867,[0.00013062 0.00028888 0.00015826],4.628819227218628,[0.00011269 0.00019253],[114.31975182 141.87848032],[ 55.99223918 394.59132855],2,22.06830596923828
17,20,10.172022226940436,[0.00018017 0.00046055 0.00028039],3.627645492553711,[0.0001243  0.00014863],[58.30394196 38.91324056],[42.96520547 61.64069618],2,30.918121576309204
17,22,10.244559818191545,[0.00018532],1.8471245765686035,[0.00013969],[77.9160273],[43.27721289],1,3.8960824012756348
17,23,9.564261714906127,[0.00026842 0.00053515 0.00080357 0.00022582],6.343624114990234,[0.00071876 0.0001616 ],[1.13209053e+35 1.28619242e+05],[433.04664855 126.91273389],2,15.134598016738892
17,24,8.23736084184106,[0.00019206 0.00015496 0.00034702],8.039124727249146,[0.00016225 0.00014266],[2.66285522e+08 8.85597218e+01],[232.59086353  35.28148881],2,14.523602724075317
17,26,2.0537357242940484,[0.00244586],1.973618507385254,[0.00244583],[1.31192147e+15],[42.00082081],1,4.095419645309448
17,27,10.58305295604675,[0.00021701 0.00025408 0.00047109],6.173961639404297,[0.00013741 0.00029576],[306.19818719 260.02391121],[4.00784122e+01 2.85271188e+58],2,19.66986322402954
17,28,2.53811250709119,[0.0022752],1.8889796733856201,[0.00227523],[1.21912515e+14],[25.00000001],1,3.349860906600952
17,29,12.818877408467413,[0.00026017 0.0001268 ],6.233433485031128,[0.00010011 0.00011336],[356.66548941  40.10745808],[81.79935177 46.9852648 ],2,26.360365629196167
17,30,22.269264142740425,[0.00229882],2.9602839946746826,[0.00011324],[38.86534399],[50.05506385],1,7.9172728061676025
17,31,24.051355812072494,[0.00017971 0.00032393 0.00014423 0.00232063],7.059757232666016,[0.00023189 0.00011346],[1.16841330e+06 9.88265774e+01],[61.73884984 59.01459665],2,25.103495359420776
17,32,7.980683365197635,"[3.1503430e-04 8.6320259e-05 7.1050665e-05 2.4524692e-04 1.4083803e-04
 1.5069293e-04 7.9642268e-05 2.2048030e-04]",14.987209558486938,[0.00010291 0.00014986 0.00011477],[1.13434401e+02 2.82535472e+10 2.30615534e+13],[ 38.88562977 219.73736209  31.3356708 ],3,45.57368183135986
18,1,10.077750970075483,[0.00017704 0.00013758 0.00031461],6.0980916023254395,[0.00016865 0.00010518],[9.51934561e+24 5.42355182e+01],[85.67489206 21.2538951 ],2,20.339154481887817
18,2,7.76553582019467,[0.00034548 0.00051227 0.00016679],6.225391864776611,[0.0001142  0.00039387],[197.74970093  55.26376182],[292.09866582   6.31219485],2,15.060739517211914
18,3,2.5792164317068416,[0.00240695],2.612776756286621,[0.00239174],[71.70189679],[5.14099275],1,6.033435106277466
18,4,8.475046886059934,[0.00018971],2.8977303504943848,[0.00015723],[98.2868688],[54.92387364],1,3.704314947128296
18,5,8.838586696516199,[0.00016785 0.00031121 0.00014336],7.3345866203308105,[0.00010351 0.0001272 ],[ 30.15708284 414.80942265],[ 37.3240718  155.31629478],2,42.62412095069885
18,6,11.689014479880928,[0.00044686 0.00029828 0.00074513],4.776343107223511,[0.00012107 0.00017591],[ 10.78176884 607.60091953],[ 43.94476885 124.09071818],2,86.7970814704895
18,7,10.914120817303017,[0.00018756],2.3340489864349365,[0.0001075],[55.44266123],[31.03277193],1,9.905768871307373
18,8,22.79227947324225,[0.00343852],2.6799490451812744,[0.00344127],[1.],[123.89288495],1,7.107892274856567
18,9,12.973296548472167,[0.00030927],2.8582375049591064,[0.00016847],[109.91598149],[42.71294566],1,4.681177139282227
18,10,12.743686414322774,[0.00067002],2.775300979614258,[0.000205],[9.44269366],[41.93893599],1,6.668383598327637
18,11,6.928290498016139,[0.00063565 0.00012115 0.0002339  0.00011275],5.163209915161133,[0.00010621 0.00060672],[5.71394965e+01 5.09984415e+94],[145.95661084  18.99985998],2,10.217812061309814
18,12,1.4335046709612849,[0.00063752 0.0046804  0.00071848],4.9682557582855225,[0.00300324 0.00169907],[8.04742597e+13 2.08262086e+06],[399.96436677 399.98914192],2,10.160179853439331
18,13,10.559573655688684,[0.00014963],2.3635785579681396,[0.00010885],[30.31162186],[61.48271127],1,13.163671255111694
18,15,8.75154288167803,[0.00018262 0.00016209 0.00034471],3.78052020072937,[0.00020062 0.00013056],[7.28135348e+32 6.10367395e+01],[383.11640685  75.07982425],2,25.86250925064087
18,16,10.519615192617715,[0.00017414 0.00021833 0.00039247],6.278373718261719,[0.00015103 0.00027307],[718.06601745  33.34166068],[242.93132257 162.50449567],2,21.491910219192505
18,17,7.348838930003647,[0.00020028 0.00016908 0.00070257 0.00018594 0.00036936 0.00053667],14.815041780471802,[0.00015804 0.00012377 0.00044701],[60.22031972 94.3219606  80.14775427],[101.0499245   49.29664209  87.80753181],3,85.7108325958252
18,18,10.223141993658395,[0.00016429],2.213087797164917,[0.00013278],[38.86360245],[30.78481221],1,2.6943254470825195
18,19,16.956708170194148,[0.00019575],3.1661036014556885,[0.00014884],[60.89963083],[22.77488842],1,7.6483399868011475
18,20,7.358606218672174,[0.00023515 0.00041275 0.0001776 ],6.646478176116943,[0.0001107  0.00033437],[ 80.34232692 152.10243957],[41.85515093 14.44806735],2,21.505136489868164
18,21,7.31891839495675,"[0.00020203 0.00036323 0.00054294 0.0001612  0.00034091 0.00071744
 0.00017971]",11.384463787078857,[0.00011326 0.00010224 0.00019327],[14.55700125 14.18194674 46.53415847],[16.09091634 16.96022467 65.44440169],3,48.791589975357056
18,22,15.17432370792868,[0.00014314 0.00012742 0.00027056 0.00347723 0.0037478  0.00671019],10.066521406173706,[0.00281849 0.00386174 0.00360698],[  8.9798691    8.57138108 836.27415204],[705.37562782 644.71806319  75.50690592],3,46.15236687660217
18,23,10.94360245737903,[0.00015369],2.820420265197754,[0.00011665],[76.64934812],[40.54136604],1,7.489586353302002
18,24,12.026598492958806,"[0.00012659 0.00023324 0.0001099  0.00021654 0.00034314 0.00031654
 0.00053308]",11.347952127456665,[0.00038262 0.00011799 0.00014388],[ 45.67974154  65.66666712 612.6379762 ],[949.01184292 296.59570263 243.88086994],3,48.88320732116699
18,25,9.127293399357404,[0.0001694],4.769914865493774,[0.00015095],[80.43274704],[39.0152002],1,5.606508493423462
18,26,16.583707358061226,[0.00017008],4.573622465133667,[0.00010615],[37.16501681],[30.36667246],1,7.518379211425781
18,27,7.184421722945559,[0.000325  0.0001873 0.0005123],6.703632593154907,[0.00030144 0.00017424],[773.65102875 151.02029945],[212.56755289  97.52322058],2,16.640690326690674
18,28,9.29950702719428,[0.00016704 0.00030832 0.00014129],7.645522832870483,[0.00010182 0.00016029],[ 45.43863943 309.79325313],[ 51.32089926 130.90746475],2,21.79583168029785
18,29,10.462584155552241,[0.00017718 0.00014428 0.00032147],7.623023271560669,[0.00018326 0.00011229],[215.9749796   26.31072489],[79.42402274 92.64529521],2,27.40855574607849
18,30,11.27607218110579,[0.00016579 0.00032147 0.00015568],5.38785195350647,[0.00013785 0.00019143],[ 50.99759342 588.90851602],[113.46321995 127.38832919],2,27.426629066467285
18,31,7.167814260829508,[0.00088111 0.00020154 0.00108264],3.8884570598602295,[0.00012735 0.00107161],[52.89570876 53.93373643],[97.5911119   1.05404927],2,31.22719979286194
18,32,27.297900256119853,[0.00012945 0.00025584 0.00338597],3.854166269302368,[0.00011006 0.00015344],[282.285925   628.71609497],[426.63163365 158.40010985],2,43.95055413246155
19,1,13.582197143486374,[0.00037216 0.0001445  0.00022765],6.19130802154541,[0.00010744 0.00011671],[110.14853374 392.9537624 ],[ 40.9634411  266.11922287],2,14.557218790054321
19,2,11.38525464921833,[0.00022538],2.089150905609131,[0.00020179],[130.71668086],[52.21787304],1,2.3302934169769287
19,3,9.569345162659666,[0.00017547],3.071305513381958,[0.00014268],[73.21239321],[36.39373749],1,10.531230211257935
19,4,10.41492810770119,[0.00024305],3.893393039703369,[0.00015828],[37.73197869],[21.93224876],1,3.708458423614502
19,5,13.558619018492289,[0.000998   0.00076874 0.00022926],7.280219316482544,[0.0003941  0.00011366],[6.44585106 9.2405966 ],[19.80314881 11.54406912],2,19.109193325042725
19,6,9.56897166798251,[0.00017698],3.086921453475952,[0.00012967],[67.9878722],[63.18810649],1,4.278191804885864
19,7,9.837509210130357,[0.00016085],4.054234027862549,[0.00011675],[45.66970724],[40.1621975],1,5.673053503036499
19,8,27.762565895175463,[0.00583113],3.201974868774414,[0.00018683],[22.59618846],[105.80013857],1,7.18012809753418
19,9,14.22905058725245,"[0.0001852  0.00036998 0.00029084 0.0004561  0.0002709  0.00093171
 0.00064088]",16.840765237808228,[0.0002089  0.00016055 0.00020215],[317.9474663  246.40525697 571.65076255],[8.81065414e+01 1.36447489e+02 2.45136050e+31],3,107.4145815372467
19,10,15.179693159707934,[0.00031932 0.0001587 ],5.033433198928833,[0.00013996 0.00015585],[ 157.51245572 8955.5905682 ],[155.24195191 294.54144092],2,17.32768702507019
19,11,-2.022613731917881,[0.00037465 0.00782103],6.33985447883606,[0.00742251 0.00100497],[ 47.1810313  441.53078747],[5.03757818 1.75761253],2,13.510435104370117
19,12,7.960612384682886,[0.00025387 0.00022409 0.00047796],5.713047742843628,[0.00011211 0.00016032],[33.75699158 38.04013964],[19.64670391 33.45426838],2,20.463244438171387
19,13,10.226955533584663,[0.00015693],3.697800874710083,[0.00012446],[218.77382385],[39.94159386],1,5.945070266723633
19,14,9.527325325669073,[0.00014153 0.00012668 0.00026821],6.553195953369141,[0.00017439 0.00011285],[698.7768904   62.28270006],[120.89257547  65.95336962],2,33.86734938621521
19,15,-0.04041712671151183,[0.00345898],3.527728319168091,[0.00321434],[20.10351249],[9.261299],1,4.906653881072998
19,16,13.4229783794482,[0.00050876 0.0006658  0.00015704],7.8336567878723145,[0.00011747 0.00058196],[110.76392997   3.27478737],[48.52775314 72.9370782 ],2,31.53510618209839
19,17,22.335134431931788,[0.00027275 0.00014036 0.00173132],7.073544979095459,[0.00010249 0.0001448 ],[ 29.9768619  557.70293144],[ 57.94917626 175.57098025],2,6.218142986297607
19,18,24.702653714143267,[0.00372135 0.00455145 0.00083009 0.00022772 0.00060238],5.251399993896484,[0.00022139 0.00019126],[14.43610351 15.57479978],[21.78862631 24.07705378],2,9.3168785572052
19,19,18.84247345054654,[0.00591384],2.3187711238861084,[0.0008738],[13.57239219],[918.90074102],1,4.261569023132324
19,20,9.49401070789493,[0.00016763],2.6242401599884033,[0.00013442],[132.22658643],[40.58805859],1,6.921533584594727
19,21,7.742915495053185,[0.00018345 0.00014152 0.00032497],5.95485520362854,[0.00010922 0.00020824],[4.97280489e+01 1.46623431e+07],[ 85.79931614 111.11795974],2,13.443747520446777
19,22,1.1512233662065117,[0.00674949],2.6514828205108643,[0.00612175],[11060903.40374393],[519.94652512],1,2.7083888053894043
19,23,16.945950663669343,[0.00017089 0.00032027 0.00014938 0.00204692 0.00189754],7.734262704849243,[0.00200394 0.00017416],[5.00000391e+00 1.79141200e+07],[244.50024008 271.85095736],2,21.206937074661255
19,24,10.46135100694637,[0.00014341 0.00029388],4.8243088722229,[0.00011361 0.00014261],[ 68.85654922 394.18286298],[105.11163947 130.2704967 ],2,19.364752292633057
19,25,22.756207399768464,[0.00029807 0.00244682 0.00274489],4.704294919967651,[0.00014787 0.00255921],[168.54415487   1.        ],[ 34.4317909  332.35053031],2,38.83410310745239
19,26,10.589512315288426,[0.0001822],2.7760672569274902,[0.00013413],[64.74101787],[71.57230908],1,2.3859078884124756
19,27,11.609513979977653,[0.00339805 0.00022584 0.00317222],9.973361730575562,[0.00021987 0.0018316 ],[10.64499437  6.43463935],[12.05978375 44.7260324 ],2,13.44439697265625
19,28,13.372899200497327,[0.00020524],4.318166494369507,[0.00018939],[99.09992476],[30.42827354],1,13.786432981491089
19,29,10.772672279485993,[0.00016928 0.0007362  0.00090548],5.941554546356201,[0.00013698 0.00079517],[119.79864848 494.49889818],[52.21492686  8.99996901],2,19.502400875091553
19,30,14.219121510050638,[0.00017072],2.9839203357696533,[0.00014182],[53.31618048],[29.089431],1,3.6451833248138428
19,31,10.69560180781239,[0.00016005],4.729014158248901,[0.00011747],[98.22157737],[60.50021161],1,3.61474347114563
19,32,7.973345101106661,[0.00023082],3.779155969619751,[0.00022539],[366.98605974],[254.13917629],1,4.48253321647644
20,1,13.329210424574608,[0.00032888 0.0001554  0.00017348],6.328506231307983,[0.0003458  0.00014776],[ 22.96021432 149.24827853],[2.58473641e+09 6.87547884e+01],2,14.685635089874268
20,2,6.173282245582531,[0.00048736 0.00027007 0.00042717 0.00020988 0.00069724],4.981419086456299,[0.00016266 0.00021433],[ 11.68263502 488.11145127],[14.3011478  56.26211744],2,17.544176816940308
20,3,9.509774189300103,[0.00014607],2.874136447906494,[0.00010646],[45.98305921],[32.47073618],1,5.862637042999268
20,4,18.498059627552216,[0.00019728 0.00087195 0.00067467],7.264307498931885,[0.00092143 0.0001201 ],[1.00000000e+00 1.13428445e+03],[60.55815701 27.97413637],2,63.462743520736694
20,5,6.7332506976789475,[0.00028697 0.00017535 0.00046232],4.842670679092407,[0.00018956 0.00019185],[372.23249093 520.42603887],[157.72015725 194.61093361],2,34.41240191459656
20,6,8.966922843098786,[0.00015335],2.240650177001953,[0.00011998],[68.51301944],[61.60641482],1,4.1135573387146
20,7,12.641691671525363,[0.00016932 0.0003071  0.00013778],5.997731447219849,[0.00012392 0.00018515],[  71.9319802  1045.58658038],[43.67161077 49.31276166],2,9.731728792190552
20,8,14.301867601242348,"[1.4059248e-04 8.1089223e-05 1.7530264e-04 9.4213414e-05 2.3764127e-04
 6.7551213e-04 9.1315340e-04 2.7235143e-04]",9.381008625030518,[0.00013311 0.00073615 0.00016218],[1.10261432e+02 1.69998460e+01 1.64323950e+11],[ 58.91931119 980.99723501  68.94912125],3,28.00738787651062
20,9,10.254552119017896,[0.00381347],2.4645726680755615,[0.00073651],[4.80296811],[21.37621507],1,15.666340589523315
20,10,3.1436642619889534,"[0.00023548 0.00030235 0.00067401 0.00013618 0.00012555 0.00043853
 0.00079956 0.00056408 0.00026173]",10.448962211608887,[0.00017838 0.00013334 0.00010107],[5.27121817e+01 5.65605114e+23 1.74287545e+44],[  8.79671846  78.56875011 388.11742491],3,115.82128310203552
20,11,15.03100207591135,[0.00020159 0.00014933 0.00035092],4.1960389614105225,[0.00024109 0.00013422],[821.82470278  56.42176317],[95.97569837 74.67529854],2,24.007855892181396
20,12,11.35601270999333,[0.00016715 0.00019004 0.00035719],7.193655490875244,[0.00016272 0.00017001],[151.40921531  98.01039256],[243.995833   578.20398615],2,16.44198775291443
20,13,8.824532829257766,[0.00013568 0.00025759 0.00012191],8.941941976547241,[0.00015114 0.00010639],[1114.42343691   52.83007859],[126.48604945  66.96149804],2,28.049339056015015
20,14,13.69324507958542,[0.0007089  0.00015632 0.00055257],3.9697976112365723,[0.00018752 0.00051187],[2.75443034e+06 2.81036573e+00],[54.15658492 22.1289361 ],2,40.59833884239197
20,15,8.783036920885728,"[0.00016593 0.00018532 0.00109901 0.00093308 0.00015535 0.00032129
 0.00059241 0.00077773]",10.212705850601196,[0.00082042 0.00010394 0.000115  ],[ 10.790296   308.40201865 456.50494547],[ 45.45586618 142.98537505 152.03100203],3,85.14443063735962
20,17,3.493288605192217,[0.00208139],2.808170795440674,[0.00185052],[9.54105507],[13.56818801],1,2.8066959381103516
20,18,7.956716786263916,[0.00074522 0.00095699 0.00021178],8.862917423248291,[0.00023011 0.00053563],[11.45467276 15.26136765],[13.11162476 14.1100822 ],2,16.60053300857544
20,19,7.783420216910488,[0.00019821 0.00034867 0.00015046],8.574355840682983,[0.00011829 0.00021569],[ 64.10110482 714.65128151],[ 55.36380312 116.94245515],2,13.154459238052368
20,20,12.426068943203198,[0.00079119 0.00019712 0.00059408],6.9325642585754395,[0.00062314 0.00010251],[ 50.86631162 289.2908015 ],[151.89266377 113.1094474 ],2,11.391502618789673
20,21,19.768068258075687,[0.00018376],3.0685718059539795,[0.00011251],[42.66433052],[29.59914441],1,7.057548999786377
20,22,10.075021238769024,"[0.00052047 0.00015971 0.00010659 0.00020983 0.00026294 0.0004561
 0.00019316 0.00036954 0.00056269]",10.968577146530151,[0.000112   0.00010304 0.00035229],[214.97144293 146.44171397  20.48917778],[ 58.61698439  63.33184832 142.50884624],3,45.92328190803528
20,23,-0.6422431873204246,[0.00339578],2.0672926902770996,[0.00052712],[137296.36916444],[24.38233586],1,3.080294609069824
20,24,24.577584305817183,[0.00537684],3.1076273918151855,[0.00537746],[3.],[995.],1,8.119527339935303
20,25,5.479506697040055,[0.00286346],3.1442551612854004,[0.00295696],[63.59816808],[4.99686031],1,9.969945669174194
20,26,17.1257485376508,[0.00018108],3.1257808208465576,[0.00010858],[32.5778481],[44.78184845],1,4.431292533874512
20,27,9.659576074240588,[0.0001485  0.00013679 0.00028529],3.772148370742798,[0.00014381 0.00011298],[167.35296483  25.89199688],[48.95478854 76.72932616],2,20.438162088394165
20,28,9.434742842412579,[0.00019093],3.699040174484253,[0.00016074],[250.3001498],[41.45076927],1,10.282633781433105
20,29,23.100270504970833,[0.00017732],2.434812307357788,[0.00012935],[216.53569764],[63.06693127],1,14.63270092010498
20,30,7.06449830522121,[0.00031081],1.40702223777771,[0.00017494],[41.89911985],[13.97694212],1,18.82906436920166
20,31,17.48935985768258,[0.00651992],3.5075254440307617,[0.00652282],[1.35777524],[70.05416244],1,3.465472459793091
20,32,12.627713618751555,[0.00012661 0.00030239 0.00017577 0.0055579 ],5.655949354171753,[0.00558939 0.00064706],[4.60455505 1.50303466],[ 79.0552904  553.34265093],2,17.15639305114746
21,2,11.515812281526664,[0.00020203],2.9395947456359863,[0.00016289],[43.92669768],[34.87133814],1,4.81674861907959
21,3,14.968267133540635,[0.00134009 0.00431706 0.00565715],7.111734628677368,[0.00027786 0.00142685],[  8.99289241 599.2733243 ],[  19.12829646 1442.58926971],2,14.126623153686523
21,4,9.19931847323367,[0.00205512],2.0634994506835938,[0.0020401],[4.55502558],[32.59919733],1,10.030670166015625
21,5,6.578207716456093,[0.0008058  0.00013191 0.00012396 0.00025587],6.633508920669556,[0.00081058 0.00010733],[5.15113548e+37 5.81278115e+01],[30.00001236 42.75290879],2,18.371495723724365
21,6,12.290917452067351,[0.00291114],2.8679778575897217,[0.00139134],[1.88595502e+09],[84.43568478],1,4.38557767868042
21,7,5.259078517175033,[0.00274639],3.690420150756836,[0.00274652],[1.93011623e+09],[99.99952047],1,4.554353713989258
21,8,2.611395878041089,[0.00216615 0.00106444],6.026531934738159,[0.00027907 0.00157513],[34.15985609 10.12566666],[ 4.5967103 13.200736 ],2,43.39465069770813
21,9,10.951868217202598,[0.00024763 0.00012712],9.255779027938843,[0.00010517 0.00015526],[ 59.3363931  484.47932439],[87.78508324 49.03321348],2,31.681554079055786
21,10,14.685763026946447,[0.00013126 0.00028305 0.00015179],2.9944682121276855,[0.00010404 0.00018996],[103.06546797  23.75794915],[ 40.65371497 288.51829937],2,17.93309712409973
21,11,9.94064399618093,[0.00013482 0.00011069 0.00024551],5.587937116622925,[0.00019435 0.00010149],[870.779963   145.25473937],[ 43.2624519  100.24608487],2,15.900036334991455
21,12,11.260100224516641,[0.00022144],2.507575035095215,[0.00023227],[421.89810843],[58.56096755],1,7.386119842529297
21,13,8.77269484336243,[0.0001173  0.00023805],6.067866802215576,[0.00010715 0.00013479],[3.44079437e+01 2.02036603e+16],[ 49.21660766 133.09080338],2,28.430728673934937
21,14,9.99359029765681,[0.0001651  0.00018793 0.00035303],6.69531774520874,[0.00014202 0.00013897],[68.7423189  44.44377637],[88.61540553 43.94390808],2,25.0862557888031
21,15,10.969613110960669,[0.00014195],2.063030958175659,[0.00010459],[80.75720391],[38.71621051],1,8.269078254699707
21,16,5.55542842535075,[0.00036986 0.00706007],6.008516073226929,[0.00366847 0.00198322],[1161205.83719746 4781082.70363733],[733.76079981 733.17002942],2,10.145093202590942
21,18,9.417344019351505,[0.0001768],2.4803032875061035,[0.00014041],[126.99756483],[64.88425324],1,6.667004585266113
21,19,17.0652685570544,[0.00342881],2.7722907066345215,[0.00348613],[1.],[42.18967507],1,1.8289270401000977
21,20,12.148668729122463,[0.00017271],2.0891103744506836,[0.00012963],[146.6250096],[66.53707824],1,12.626286268234253
21,21,1.1790987917581972,[0.00080483 0.00234366],5.714131832122803,[0.00133531 0.0009639 ],[264.47634259 248.67313247],[151.43349587 148.8968962 ],2,9.143016338348389
21,22,10.577426468338443,[0.00011104 0.00011889 0.00022992 0.00015105 0.00026993 0.00037487],12.857290744781494,[0.00012361 0.0001173  0.00015203],[485.32830706  73.72018028 178.57861179],[ 77.181552    44.66690278 222.24144642],3,38.478736877441406
21,23,9.078574298939571,[0.0002055  0.00571689],5.9863221645355225,[0.00023954 0.00558712],[ 5.94877462 10.03833549],[77.98925827 74.33499359],2,10.937664031982422
21,24,11.080207570477192,[0.00018102],2.0439815521240234,[0.00014066],[50.46286332],[91.02053329],1,6.624956369400024
21,25,11.138933701848657,[0.00017204],2.4799211025238037,[0.00013113],[99.78392815],[77.08914417],1,10.597100496292114
21,26,6.47985115034576,[0.00085515],2.400559186935425,[0.00087133],[14.21463911],[1.04704316],1,16.755769729614258
21,27,7.627478879692423,[0.00047111 0.00105535 0.00052408 0.00152646 0.00205054],8.423144578933716,[0.00144813 0.0003219 ],[ 21.85185514 765.4757272 ],[  23.18584323 5622.65692498],2,21.219900131225586
21,28,10.295130606517208,[0.00016368 0.00030748 0.0001438 ],4.428471326828003,[0.0001758 0.0001101],[430.64324661  62.43809155],[96.03987852 58.18616065],2,16.45948314666748
21,29,0.164473933496676,[0.00517196],2.869816780090332,[0.00018293],[15.20948236],[9.04294587],1,2.736649513244629
21,30,12.04046683572595,[0.00016202 0.00033093],4.47672963142395,[0.00012451 0.00017935],[6.36277587e+01 5.35581068e+11],[ 54.71949087 138.00491119],2,11.100682735443115
21,31,8.693299313630545,[0.00015042],1.9319770336151123,[0.00012358],[160.52603614],[68.98556797],1,10.299427270889282
21,32,11.547451515807328,[0.00015703],1.801546335220337,[0.00010396],[89.41335557],[27.78489616],1,9.061323642730713
22,1,6.260075453135117,"[0.00034892 0.00044873 0.00020551 0.00030531 0.00014342 0.00022433
 0.00067306 0.00087856 0.00052964]",8.499213218688965,[0.00016555 0.00014217 0.00017688],[13.93732404 10.08040223 11.65427523],[14.06853861 17.61197095 18.3980677 ],3,35.073856592178345
22,2,7.085087147789667,[0.00023268 0.00020635 0.00043904],7.406826972961426,[0.00014109 0.00019201],[2.02669806e+02 3.15185075e+06],[ 70.00178257 409.43450655],2,9.620075464248657
22,3,10.993475623204489,[0.00022016 0.0004784  0.00025824],7.683518886566162,[0.0001042  0.00017817],[17.30770603 81.55147249],[13.59602781 33.55623674],2,28.863166093826294
22,4,7.331630945572439,[0.00042293],2.024279832839966,[0.00021513],[69.36745988],[25.61636044],1,3.793977737426758
22,5,10.296023954746039,[0.0001654],2.1614716053009033,[0.00012951],[40.95863394],[27.50091974],1,7.833377122879028
